subjid,location,gender,age,set,condition,gameid,ha,p_ha,la,lotshapea,lotnuma,hb,p_hb,lb,lotshapeb,lotnumb,amb,corr,order,trial,button,b,payoff,forgone,rt,apay,bpay,feedback,block,id,location_rehovot,gender_female,set_1,set_2,set_3,set_4,set_5,set_6,experiment_1,button_r,shape_a_symm,shape_b_symm,shape_a_rskew,shape_b_rskew,shape_a_lskew,shape_b_lskew
61117,Technion,F,29,6,ByProb,170,30,0.99,28,R-skew,6,30,0.6,19,L-skew,6,0,0,27,13,L,0,27,33,1908,27,33,1,3,1838,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
61117,Technion,F,29,6,ByProb,170,30,0.99,28,R-skew,6,30,0.6,19,L-skew,6,0,0,27,14,L,0,25,33,872,25,33,1,3,1839,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
61117,Technion,F,29,6,ByProb,170,30,0.99,28,R-skew,6,30,0.6,19,L-skew,6,0,0,27,15,L,0,31,19,938,31,19,1,3,1840,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
61117,Technion,F,29,6,ByProb,170,30,0.99,28,R-skew,6,30,0.6,19,L-skew,6,0,0,27,16,L,0,39,35,677,39,35,1,4,1841,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
61117,Technion,F,29,6,ByProb,170,30,0.99,28,R-skew,6,30,0.6,19,L-skew,6,0,0,27,17,L,0,25,35,979,25,35,1,4,1842,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
61117,Technion,F,29,6,ByProb,170,30,0.99,28,R-skew,6,30,0.6,19,L-skew,6,0,0,27,18,L,0,25,35,611,25,35,1,4,1843,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
61117,Technion,F,29,6,ByProb,170,30,0.99,28,R-skew,6,30,0.6,19,L-skew,6,0,0,27,19,L,0,27,33,600,27,33,1,4,1844,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
61117,Technion,F,29,6,ByProb,170,30,0.99,28,R-skew,6,30,0.6,19,L-skew,6,0,0,27,20,L,0,27,33,716,27,33,1,4,1845,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
61117,Technion,F,29,6,ByProb,170,30,0.99,28,R-skew,6,30,0.6,19,L-skew,6,0,0,27,21,L,0,25,19,546,25,19,1,5,1846,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
61117,Technion,F,29,6,ByProb,170,30,0.99,28,R-skew,6,30,0.6,19,L-skew,6,0,0,27,22,L,0,28,19,909,28,19,1,5,1847,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
61117,Technion,F,29,6,ByProb,170,30,0.99,28,R-skew,6,30,0.6,19,L-skew,6,0,0,27,23,L,0,25,29,780,25,29,1,5,1848,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
61117,Technion,F,29,6,ByProb,170,30,0.99,28,R-skew,6,30,0.6,19,L-skew,6,0,0,27,24,L,0,25,35,720,25,35,1,5,1849,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
61117,Technion,F,29,6,ByProb,170,30,0.99,28,R-skew,6,30,0.6,19,L-skew,6,0,0,27,25,L,0,27,29,517,27,29,1,5,1850,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,1,L,1,12,-9,4921,-9,12,0,1,1851,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,2,L,1,12,-9,736,-9,12,0,1,1852,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,3,L,1,12,-9,542,-9,12,0,1,1853,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,4,L,1,12,-9,612,-9,12,0,1,1854,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,5,L,1,12,-9,1208,-9,12,0,1,1855,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,6,L,1,-8,-9,1061,-9,-8,1,2,1856,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,7,L,1,-8,-9,555,-9,-8,1,2,1857,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,8,L,1,12,-9,597,-9,12,1,2,1858,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,9,L,1,12,-9,909,-9,12,1,2,1859,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,10,L,1,12,-9,632,-9,12,1,2,1860,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,11,L,1,12,-9,572,-9,12,1,3,1861,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,12,L,1,-8,-9,569,-9,-8,1,3,1862,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,13,L,1,12,-9,585,-9,12,1,3,1863,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,14,L,1,12,-9,582,-9,12,1,3,1864,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,15,L,1,12,-9,677,-9,12,1,3,1865,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,16,L,1,-8,-9,537,-9,-8,1,4,1866,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,17,L,1,12,-9,616,-9,12,1,4,1867,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,18,L,1,-8,-9,572,-9,-8,1,4,1868,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,19,L,1,-8,-9,712,-9,-8,1,4,1869,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,20,L,1,-8,-9,1049,-9,-8,1,4,1870,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,21,L,1,-8,-9,511,-9,-8,1,5,1871,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,22,L,1,-8,-9,523,-9,-8,1,5,1872,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,23,L,1,-8,-9,618,-9,-8,1,5,1873,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,24,L,1,12,-9,532,-9,12,1,5,1874,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
61117,Technion,F,29,6,ByProb,176,-9,1.0,-9,-,1,12,0.5,-8,-,1,1,0,24,25,L,1,-8,-9,887,-9,-8,1,5,1875,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,1,R,1,-5,-7,13468,-7,-5,0,1,1876,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,2,R,1,-5,-7,480,-7,-5,0,1,1877,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,3,R,1,-5,-7,520,-7,-5,0,1,1878,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,4,R,1,-5,-7,505,-7,-5,0,1,1879,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,5,R,1,-5,-7,538,-7,-5,0,1,1880,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,6,R,1,-5,-7,587,-7,-5,1,2,1881,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,7,R,1,-5,-7,526,-7,-5,1,2,1882,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,8,R,1,-5,-7,471,-7,-5,1,2,1883,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,9,R,1,-5,-7,543,-7,-5,1,2,1884,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,10,R,1,-5,-7,537,-7,-5,1,2,1885,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,11,R,1,-5,-7,522,-7,-5,1,3,1886,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,12,R,1,-5,-7,522,-7,-5,1,3,1887,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,13,R,1,-5,-7,581,-7,-5,1,3,1888,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,14,R,1,-5,-7,591,-7,-5,1,3,1889,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,15,R,1,-5,-7,626,-7,-5,1,3,1890,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,16,R,1,-5,-7,462,-7,-5,1,4,1891,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,17,R,1,-5,-7,566,-7,-5,1,4,1892,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,18,R,1,-5,-7,584,-7,-5,1,4,1893,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,19,R,1,-5,-7,499,-7,-5,1,4,1894,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,20,R,1,-5,-7,524,-7,-5,1,4,1895,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,21,R,1,-5,-7,501,-7,-5,1,5,1896,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,22,R,1,-5,-7,518,-7,-5,1,5,1897,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,23,R,1,-5,-7,575,-7,-5,1,5,1898,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,24,R,1,-5,-7,545,-7,-5,1,5,1899,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,188,-7,1.0,-7,-,1,-4,0.01,-5,Symm,3,0,0,18,25,R,1,-5,-7,483,-7,-5,1,5,1900,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,1,R,0,30,20,6518,30,20,0,1,1901,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,2,R,0,30,20,659,30,20,0,1,1902,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,3,R,0,30,20,544,30,20,0,1,1903,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,4,R,0,30,20,681,30,20,0,1,1904,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,5,R,0,30,20,519,30,20,0,1,1905,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,6,R,0,30,20,520,30,20,1,2,1906,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,7,R,0,30,20,657,30,20,1,2,1907,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,8,R,0,30,20,606,30,20,1,2,1908,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,9,R,0,30,20,585,30,20,1,2,1909,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,10,R,0,30,20,556,30,20,1,2,1910,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,11,R,0,30,20,572,30,20,1,3,1911,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,12,R,0,30,20,552,30,20,1,3,1912,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,13,R,0,30,20,530,30,20,1,3,1913,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,14,R,0,30,20,523,30,20,1,3,1914,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,15,R,0,30,20,532,30,20,1,3,1915,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,16,R,0,30,20,573,30,20,1,4,1916,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,17,R,0,30,20,520,30,20,1,4,1917,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,18,R,0,30,20,593,30,20,1,4,1918,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,19,R,0,30,20,500,30,20,1,4,1919,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,20,R,0,30,20,509,30,20,1,4,1920,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,21,R,0,30,64,605,30,64,1,5,1921,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,22,R,0,30,20,520,30,20,1,5,1922,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,23,R,0,30,20,546,30,20,1,5,1923,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,24,R,0,30,20,531,30,20,1,5,1924,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,194,30,1.0,30,-,1,64,0.01,20,-,1,1,0,5,25,R,0,30,20,516,30,20,1,5,1925,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,1,L,1,32,27,18236,27,32,0,1,1926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,2,L,1,32,27,671,27,32,0,1,1927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,3,L,1,32,53,580,53,32,0,1,1928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,4,L,1,32,27,815,27,32,0,1,1929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,5,L,1,32,27,32853,27,32,0,1,1930,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,6,L,1,32,27,1141,27,32,1,2,1931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,7,L,1,32,27,653,27,32,1,2,1932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,8,L,1,32,27,610,27,32,1,2,1933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,9,L,1,32,27,637,27,32,1,2,1934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,10,L,1,32,27,569,27,32,1,2,1935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,11,L,1,32,27,588,27,32,1,3,1936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,12,L,1,32,27,806,27,32,1,3,1937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,13,L,1,32,27,951,27,32,1,3,1938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,14,L,1,32,27,47240,27,32,1,3,1939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,15,L,1,32,27,1253,27,32,1,3,1940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,16,L,1,32,27,517,27,32,1,4,1941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,17,L,1,32,27,678,27,32,1,4,1942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,18,L,1,32,27,507,27,32,1,4,1943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,19,L,1,32,27,588,27,32,1,4,1944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,20,L,1,32,27,495,27,32,1,4,1945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,21,L,1,32,27,503,27,32,1,5,1946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,22,L,1,32,27,536,27,32,1,5,1947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,23,L,1,32,27,473,27,32,1,5,1948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,24,L,1,32,27,577,27,32,1,5,1949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,202,53,0.1,27,-,1,32,0.95,9,-,1,0,0,12,25,L,1,32,27,516,27,32,1,5,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,1,L,1,14,22,12819,22,14,0,1,1951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,2,L,1,14,22,776,22,14,0,1,1952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,3,L,1,14,-41,622,-41,14,0,1,1953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,4,L,1,14,22,16801,22,14,0,1,1954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,5,L,1,14,22,685,22,14,0,1,1955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,6,L,1,14,22,626,22,14,1,2,1956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,7,L,1,14,22,566,22,14,1,2,1957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,8,L,1,14,22,616,22,14,1,2,1958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,9,L,1,14,22,924,22,14,1,2,1959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,10,R,0,22,14,12311,22,14,1,2,1960,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70066,Rehovot,M,25,7,ByProb,207,22,0.9,-41,-,1,14,0.99,6,-,1,0,0,10,11,R,0,22,14,503,22,14,1,3,1961,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
